"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Click loss","run-rank0-clicks - Click loss__MIN","run-rank0-clicks - Click loss__MAX"
"58445","292221","292221","292221","0.36195579171180725","0.36195579171180725","0.36195579171180725"
"58452","292256","292256","292256","0.1177692636847496","0.1177692636847496","0.1177692636847496"
"58479","292391","292391","292391","0.33579951524734497","0.33579951524734497","0.33579951524734497"
"58481","292401","292401","292401","0.3189215660095215","0.3189215660095215","0.3189215660095215"
"58508","292536","292536","292536","0.1632125973701477","0.1632125973701477","0.1632125973701477"
"58513","292561","292561","292561","0.1289653182029724","0.1289653182029724","0.1289653182029724"
"58516","292576","292576","292576","0.2469569742679596","0.2469569742679596","0.2469569742679596"
"58547","292731","292731","292731","0.20312857627868652","0.20312857627868652","0.20312857627868652"
"58550","292746","292746","292746","0.24330586194992065","0.24330586194992065","0.24330586194992065"
"58554","292766","292766","292766","0.21985922753810883","0.21985922753810883","0.21985922753810883"
"58562","292806","292806","292806","0.15508431196212769","0.15508431196212769","0.15508431196212769"
"58574","292866","292866","292866","0.29490721225738525","0.29490721225738525","0.29490721225738525"
"58614","293066","293066","293066","0.4434524178504944","0.4434524178504944","0.4434524178504944"
"58639","293191","293191","293191","0.2078854888677597","0.2078854888677597","0.2078854888677597"
"58640","293196","293196","293196","0.17989301681518555","0.17989301681518555","0.17989301681518555"
"58654","293266","293266","293266","0.47744637727737427","0.47744637727737427","0.47744637727737427"
"58691","293451","293451","293451","0.15688291192054749","0.15688291192054749","0.15688291192054749"
"58692","293456","293456","293456","0.311570942401886","0.311570942401886","0.311570942401886"
"58695","293471","293471","293471","0.24072739481925964","0.24072739481925964","0.24072739481925964"
"58710","293546","293546","293546","0.0704469233751297","0.0704469233751297","0.0704469233751297"
"58712","293556","293556","293556","0.18154501914978027","0.18154501914978027","0.18154501914978027"
"58727","293631","293631","293631","0.3041795790195465","0.3041795790195465","0.3041795790195465"
"58735","293671","293671","293671","0.24343493580818176","0.24343493580818176","0.24343493580818176"
"58742","293706","293706","293706","0.20621520280838013","0.20621520280838013","0.20621520280838013"
"58763","293811","293811","293811","0.20659668743610382","0.20659668743610382","0.20659668743610382"
"58764","293816","293816","293816","0.22113361954689026","0.22113361954689026","0.22113361954689026"
"58765","293821","293821","293821","0.20990349352359772","0.20990349352359772","0.20990349352359772"
"58785","293921","293921","293921","0.24181678891181946","0.24181678891181946","0.24181678891181946"
"58787","293931","293931","293931","0.2612916827201843","0.2612916827201843","0.2612916827201843"
"58797","293981","293981","293981","0.25992169976234436","0.25992169976234436","0.25992169976234436"
"58801","294001","294001","294001","0.1793215274810791","0.1793215274810791","0.1793215274810791"
"58813","294061","294061","294061","0.2429547905921936","0.2429547905921936","0.2429547905921936"
"58820","294096","294096","294096","0.19731555879116058","0.19731555879116058","0.19731555879116058"
"58827","294131","294131","294131","0.22375205159187317","0.22375205159187317","0.22375205159187317"
"58832","294156","294156","294156","0.42588022351264954","0.42588022351264954","0.42588022351264954"
"58853","294261","294261","294261","0.20194032788276672","0.20194032788276672","0.20194032788276672"
"58866","294326","294326","294326","0.20872008800506592","0.20872008800506592","0.20872008800506592"
"58875","294371","294371","294371","0.14344578981399536","0.14344578981399536","0.14344578981399536"
"58887","294431","294431","294431","0.18039807677268982","0.18039807677268982","0.18039807677268982"
"58922","294606","294606","294606","0.2709849178791046","0.2709849178791046","0.2709849178791046"
"58924","294616","294616","294616","0.2652144432067871","0.2652144432067871","0.2652144432067871"
"58926","294626","294626","294626","0.17074814438819885","0.17074814438819885","0.17074814438819885"
"58935","294671","294671","294671","0.14410164952278137","0.14410164952278137","0.14410164952278137"
"58960","294796","294796","294796","0.15280260145664215","0.15280260145664215","0.15280260145664215"
"58962","294806","294806","294806","0.2134927660226822","0.2134927660226822","0.2134927660226822"
"58988","294936","294936","294936","0.24451318383216858","0.24451318383216858","0.24451318383216858"
"59009","295041","295041","295041","0.1873364895582199","0.1873364895582199","0.1873364895582199"
"59019","295091","295091","295091","0.06672655791044235","0.06672655791044235","0.06672655791044235"
"59038","295186","295186","295186","0.19933243095874786","0.19933243095874786","0.19933243095874786"
"59039","295191","295191","295191","0.37144482135772705","0.37144482135772705","0.37144482135772705"
"59044","295216","295216","295216","0.2773984670639038","0.2773984670639038","0.2773984670639038"
"59056","295276","295276","295276","0.21109220385551453","0.21109220385551453","0.21109220385551453"
"59061","295301","295301","295301","0.4726158082485199","0.4726158082485199","0.4726158082485199"
"59072","295356","295356","295356","0.3353576958179474","0.3353576958179474","0.3353576958179474"
"59075","295371","295371","295371","0.15699824690818787","0.15699824690818787","0.15699824690818787"
"59076","295376","295376","295376","0.12347736954689026","0.12347736954689026","0.12347736954689026"
"59083","295411","295411","295411","0.32348957657814026","0.32348957657814026","0.32348957657814026"
"59091","295451","295451","295451","0.16074636578559875","0.16074636578559875","0.16074636578559875"
"59092","295456","295456","295456","0.17000648379325867","0.17000648379325867","0.17000648379325867"
"59094","295466","295466","295466","0.14575308561325073","0.14575308561325073","0.14575308561325073"
"59095","295471","295471","295471","0.17835429310798645","0.17835429310798645","0.17835429310798645"
"59106","295526","295526","295526","0.3254317045211792","0.3254317045211792","0.3254317045211792"
"59108","295536","295536","295536","0.32114022970199585","0.32114022970199585","0.32114022970199585"
"59132","295656","295656","295656","0.2097671777009964","0.2097671777009964","0.2097671777009964"
"59148","295736","295736","295736","0.26440665125846863","0.26440665125846863","0.26440665125846863"
"59151","295751","295751","295751","0.23421694338321686","0.23421694338321686","0.23421694338321686"
"59155","295771","295771","295771","0.2108273059129715","0.2108273059129715","0.2108273059129715"
"59159","295791","295791","295791","0.17250242829322815","0.17250242829322815","0.17250242829322815"
"59166","295826","295826","295826","0.13518202304840088","0.13518202304840088","0.13518202304840088"
"59172","295856","295856","295856","0.34424662590026855","0.34424662590026855","0.34424662590026855"
"59202","296006","296006","296006","0.38658201694488525","0.38658201694488525","0.38658201694488525"
"59208","296036","296036","296036","0.17048689723014832","0.17048689723014832","0.17048689723014832"
"59224","296116","296116","296116","0.22806519269943237","0.22806519269943237","0.22806519269943237"
"59228","296136","296136","296136","0.23388618230819702","0.23388618230819702","0.23388618230819702"
"59255","296271","296271","296271","0.32482168078422546","0.32482168078422546","0.32482168078422546"
"59259","296291","296291","296291","0.21277402341365814","0.21277402341365814","0.21277402341365814"
"59274","296366","296366","296366","0.1921347975730896","0.1921347975730896","0.1921347975730896"
"59291","296451","296451","296451","0.1269925981760025","0.1269925981760025","0.1269925981760025"
"59303","296511","296511","296511","0.18512000143527985","0.18512000143527985","0.18512000143527985"
"59315","296571","296571","296571","0.1821901798248291","0.1821901798248291","0.1821901798248291"
"59322","296606","296606","296606","0.3426690697669983","0.3426690697669983","0.3426690697669983"
"59334","296666","296666","296666","0.40433162450790405","0.40433162450790405","0.40433162450790405"
"59405","297021","297021","297021","0.17651984095573425","0.17651984095573425","0.17651984095573425"
"59408","297036","297036","297036","0.256761372089386","0.256761372089386","0.256761372089386"
"59411","297051","297051","297051","0.36538058519363403","0.36538058519363403","0.36538058519363403"
"59413","297061","297061","297061","0.5976521968841553","0.5976521968841553","0.5976521968841553"
"59415","297071","297071","297071","0.2691463232040405","0.2691463232040405","0.2691463232040405"
"59418","297086","297086","297086","0.1807335913181305","0.1807335913181305","0.1807335913181305"
"59420","297096","297096","297096","0.26343902945518494","0.26343902945518494","0.26343902945518494"
"59422","297106","297106","297106","0.26250165700912476","0.26250165700912476","0.26250165700912476"
"59446","297226","297226","297226","0.2981686592102051","0.2981686592102051","0.2981686592102051"
"59450","297246","297246","297246","0.446272611618042","0.446272611618042","0.446272611618042"
"59455","297271","297271","297271","0.3404114246368408","0.3404114246368408","0.3404114246368408"
"59458","297286","297286","297286","0.2728172838687897","0.2728172838687897","0.2728172838687897"
"59489","297441","297441","297441","0.18004703521728516","0.18004703521728516","0.18004703521728516"
"59496","297476","297476","297476","0.19950471818447113","0.19950471818447113","0.19950471818447113"
"59504","297516","297516","297516","0.1380753517150879","0.1380753517150879","0.1380753517150879"
"59505","297521","297521","297521","0.21638914942741394","0.21638914942741394","0.21638914942741394"
"59509","297541","297541","297541","0.2722479999065399","0.2722479999065399","0.2722479999065399"
"59521","297601","297601","297601","0.158010333776474","0.158010333776474","0.158010333776474"
"59558","297786","297786","297786","0.26885780692100525","0.26885780692100525","0.26885780692100525"
"59563","297811","297811","297811","0.47242307662963867","0.47242307662963867","0.47242307662963867"
"59584","297916","297916","297916","0.17665529251098633","0.17665529251098633","0.17665529251098633"
"59601","298001","298001","298001","0.17457179725170135","0.17457179725170135","0.17457179725170135"
"59606","298026","298026","298026","0.20256875455379486","0.20256875455379486","0.20256875455379486"
"59621","298101","298101","298101","0.28379109501838684","0.28379109501838684","0.28379109501838684"
"59647","298231","298231","298231","0.1649419367313385","0.1649419367313385","0.1649419367313385"
"59655","298271","298271","298271","0.2185349464416504","0.2185349464416504","0.2185349464416504"
"59692","298456","298456","298456","0.1369476616382599","0.1369476616382599","0.1369476616382599"
"59704","298516","298516","298516","0.31818968057632446","0.31818968057632446","0.31818968057632446"
"59709","298541","298541","298541","0.40236204862594604","0.40236204862594604","0.40236204862594604"
"59710","298546","298546","298546","0.2550555467605591","0.2550555467605591","0.2550555467605591"
"59714","298566","298566","298566","0.45484256744384766","0.45484256744384766","0.45484256744384766"
