"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - MLM loss","run-rank0-clicks - MLM loss__MIN","run-rank0-clicks - MLM loss__MAX"
"22026","110129","110129","110129","2.113891124725342","2.113891124725342","2.113891124725342"
"22033","110164","110164","110164","2.4770777225494385","2.4770777225494385","2.4770777225494385"
"22037","110184","110184","110184","2.663597822189331","2.663597822189331","2.663597822189331"
"22046","110229","110229","110229","2.2943830490112305","2.2943830490112305","2.2943830490112305"
"22048","110239","110239","110239","2.21945858001709","2.21945858001709","2.21945858001709"
"22065","110324","110324","110324","1.783799171447754","1.783799171447754","1.783799171447754"
"22068","110339","110339","110339","2.247659206390381","2.247659206390381","2.247659206390381"
"22118","110589","110589","110589","2.0688114166259766","2.0688114166259766","2.0688114166259766"
"22121","110604","110604","110604","2.387174367904663","2.387174367904663","2.387174367904663"
"22124","110619","110619","110619","2.2142281532287598","2.2142281532287598","2.2142281532287598"
"22150","110749","110749","110749","1.933832049369812","1.933832049369812","1.933832049369812"
"22163","110814","110814","110814","2.0829899311065674","2.0829899311065674","2.0829899311065674"
"22176","110879","110879","110879","1.6451774835586548","1.6451774835586548","1.6451774835586548"
"22179","110894","110894","110894","2.488438844680786","2.488438844680786","2.488438844680786"
"22192","110959","110959","110959","2.0155417919158936","2.0155417919158936","2.0155417919158936"
"22198","110989","110989","110989","1.784510850906372","1.784510850906372","1.784510850906372"
"22201","111004","111004","111004","2.2486073970794678","2.2486073970794678","2.2486073970794678"
"22254","111269","111269","111269","1.6981762647628784","1.6981762647628784","1.6981762647628784"
"22285","111424","111424","111424","2.1916115283966064","2.1916115283966064","2.1916115283966064"
"22291","111454","111454","111454","2.4352893829345703","2.4352893829345703","2.4352893829345703"
"22299","111494","111494","111494","1.6954773664474487","1.6954773664474487","1.6954773664474487"
"22322","111609","111609","111609","2.3553006649017334","2.3553006649017334","2.3553006649017334"
"22328","111639","111639","111639","2.261667013168335","2.261667013168335","2.261667013168335"
"22329","111644","111644","111644","1.9136468172073364","1.9136468172073364","1.9136468172073364"
"22339","111694","111694","111694","2.3080344200134277","2.3080344200134277","2.3080344200134277"
"22343","111714","111714","111714","2.335087776184082","2.335087776184082","2.335087776184082"
"22344","111719","111719","111719","2.384469747543335","2.384469747543335","2.384469747543335"
"22364","111819","111819","111819","1.9943090677261353","1.9943090677261353","1.9943090677261353"
"22374","111869","111869","111869","2.4755520820617676","2.4755520820617676","2.4755520820617676"
"22396","111979","111979","111979","2.70051908493042","2.70051908493042","2.70051908493042"
"22406","112029","112029","112029","2.694190740585327","2.694190740585327","2.694190740585327"
"22422","112109","112109","112109","2.285547971725464","2.285547971725464","2.285547971725464"
"22429","112144","112144","112144","2.2532382011413574","2.2532382011413574","2.2532382011413574"
"22445","112224","112224","112224","1.9973292350769043","1.9973292350769043","1.9973292350769043"
"22455","112274","112274","112274","2.5984139442443848","2.5984139442443848","2.5984139442443848"
"22457","112284","112284","112284","2.1829891204833984","2.1829891204833984","2.1829891204833984"
"22462","112309","112309","112309","2.0588090419769287","2.0588090419769287","2.0588090419769287"
"22467","112334","112334","112334","2.0576512813568115","2.0576512813568115","2.0576512813568115"
"22473","112364","112364","112364","2.0289978981018066","2.0289978981018066","2.0289978981018066"
"22481","112404","112404","112404","2.4414327144622803","2.4414327144622803","2.4414327144622803"
"22512","112559","112559","112559","1.9273582696914673","1.9273582696914673","1.9273582696914673"
"22521","112604","112604","112604","2.2456212043762207","2.2456212043762207","2.2456212043762207"
"22528","112639","112639","112639","2.5295064449310303","2.5295064449310303","2.5295064449310303"
"22532","112659","112659","112659","2.2107346057891846","2.2107346057891846","2.2107346057891846"
"22540","112699","112699","112699","2.420387029647827","2.420387029647827","2.420387029647827"
"22545","112724","112724","112724","2.13044810295105","2.13044810295105","2.13044810295105"
"22549","112744","112744","112744","2.38106107711792","2.38106107711792","2.38106107711792"
"22552","112759","112759","112759","2.0942013263702393","2.0942013263702393","2.0942013263702393"
"22580","112899","112899","112899","2.3717663288116455","2.3717663288116455","2.3717663288116455"
"22587","112934","112934","112934","1.6608757972717285","1.6608757972717285","1.6608757972717285"
"22637","113184","113184","113184","2.441180944442749","2.441180944442749","2.441180944442749"
"22643","113214","113214","113214","2.134066343307495","2.134066343307495","2.134066343307495"
"22652","113259","113259","113259","2.9884119033813477","2.9884119033813477","2.9884119033813477"
"22666","113329","113329","113329","2.1867482662200928","2.1867482662200928","2.1867482662200928"
"22679","113394","113394","113394","2.269493579864502","2.269493579864502","2.269493579864502"
"22706","113529","113529","113529","2.0675265789031982","2.0675265789031982","2.0675265789031982"
"22713","113564","113564","113564","2.6157546043395996","2.6157546043395996","2.6157546043395996"
"22719","113594","113594","113594","1.841036319732666","1.841036319732666","1.841036319732666"
"22730","113649","113649","113649","2.519516706466675","2.519516706466675","2.519516706466675"
"22734","113669","113669","113669","2.4946539402008057","2.4946539402008057","2.4946539402008057"
"22741","113704","113704","113704","1.8546099662780762","1.8546099662780762","1.8546099662780762"
"22743","113714","113714","113714","1.7835603952407837","1.7835603952407837","1.7835603952407837"
"22767","113834","113834","113834","1.8318639993667603","1.8318639993667603","1.8318639993667603"
"22770","113849","113849","113849","2.5312697887420654","2.5312697887420654","2.5312697887420654"
"22776","113879","113879","113879","2.246904134750366","2.246904134750366","2.246904134750366"
"22790","113949","113949","113949","2.623488426208496","2.623488426208496","2.623488426208496"
"22800","113999","113999","113999","1.9428592920303345","1.9428592920303345","1.9428592920303345"
"22801","114004","114004","114004","2.0483169555664062","2.0483169555664062","2.0483169555664062"
"22823","114114","114114","114114","2.1329352855682373","2.1329352855682373","2.1329352855682373"
"22831","114154","114154","114154","2.4964048862457275","2.4964048862457275","2.4964048862457275"
"22853","114264","114264","114264","2.0951662063598633","2.0951662063598633","2.0951662063598633"
"22860","114299","114299","114299","2.43754243850708","2.43754243850708","2.43754243850708"
"22863","114314","114314","114314","1.9475747346878052","1.9475747346878052","1.9475747346878052"
"22909","114544","114544","114544","2.4614460468292236","2.4614460468292236","2.4614460468292236"
"22911","114554","114554","114554","2.4046146869659424","2.4046146869659424","2.4046146869659424"
"22922","114609","114609","114609","1.652026653289795","1.652026653289795","1.652026653289795"
"22935","114674","114674","114674","2.61163067817688","2.61163067817688","2.61163067817688"
"22940","114699","114699","114699","2.5482003688812256","2.5482003688812256","2.5482003688812256"
"22958","114789","114789","114789","2.4148943424224854","2.4148943424224854","2.4148943424224854"
"22963","114814","114814","114814","1.8483078479766846","1.8483078479766846","1.8483078479766846"
"22971","114854","114854","114854","2.2859246730804443","2.2859246730804443","2.2859246730804443"
"22985","114924","114924","114924","2.3921377658843994","2.3921377658843994","2.3921377658843994"
"22996","114979","114979","114979","2.5644805431365967","2.5644805431365967","2.5644805431365967"
"23008","115039","115039","115039","2.557668685913086","2.557668685913086","2.557668685913086"
"23011","115054","115054","115054","1.810190200805664","1.810190200805664","1.810190200805664"
"23012","115059","115059","115059","2.5748918056488037","2.5748918056488037","2.5748918056488037"
"23015","115074","115074","115074","2.240034818649292","2.240034818649292","2.240034818649292"
"23022","115109","115109","115109","1.9585494995117188","1.9585494995117188","1.9585494995117188"
"23055","115274","115274","115274","1.4756035804748535","1.4756035804748535","1.4756035804748535"
"23059","115294","115294","115294","2.0996809005737305","2.0996809005737305","2.0996809005737305"
"23061","115304","115304","115304","2.0220978260040283","2.0220978260040283","2.0220978260040283"
"23066","115329","115329","115329","1.945214867591858","1.945214867591858","1.945214867591858"
"23080","115399","115399","115399","2.787398099899292","2.787398099899292","2.787398099899292"
"23090","115449","115449","115449","2.625793218612671","2.625793218612671","2.625793218612671"
"23091","115454","115454","115454","2.5551905632019043","2.5551905632019043","2.5551905632019043"
"23094","115469","115469","115469","1.9629019498825073","1.9629019498825073","1.9629019498825073"
"23141","115704","115704","115704","1.7974152565002441","1.7974152565002441","1.7974152565002441"
"23148","115739","115739","115739","2.514514446258545","2.514514446258545","2.514514446258545"
"23150","115749","115749","115749","2.1996519565582275","2.1996519565582275","2.1996519565582275"
"23173","115864","115864","115864","2.6854872703552246","2.6854872703552246","2.6854872703552246"
"23186","115929","115929","115929","2.096240520477295","2.096240520477295","2.096240520477295"
"23192","115959","115959","115959","2.0524797439575195","2.0524797439575195","2.0524797439575195"
"23206","116029","116029","116029","2.3287336826324463","2.3287336826324463","2.3287336826324463"
"23222","116109","116109","116109","2.3584232330322266","2.3584232330322266","2.3584232330322266"
"23230","116149","116149","116149","2.2929556369781494","2.2929556369781494","2.2929556369781494"
"23240","116199","116199","116199","2.192688465118408","2.192688465118408","2.192688465118408"
"23241","116204","116204","116204","2.640377998352051","2.640377998352051","2.640377998352051"
"23244","116219","116219","116219","1.7989503145217896","1.7989503145217896","1.7989503145217896"
"23260","116299","116299","116299","1.9211750030517578","1.9211750030517578","1.9211750030517578"
"23263","116314","116314","116314","2.296182155609131","2.296182155609131","2.296182155609131"
"23275","116374","116374","116374","2.105968475341797","2.105968475341797","2.105968475341797"
"23297","116484","116484","116484","2.089246988296509","2.089246988296509","2.089246988296509"
"23298","116489","116489","116489","2.265883207321167","2.265883207321167","2.265883207321167"
"23309","116544","116544","116544","1.8178608417510986","1.8178608417510986","1.8178608417510986"
"23314","116569","116569","116569","2.6283962726593018","2.6283962726593018","2.6283962726593018"
"23315","116574","116574","116574","1.8435195684432983","1.8435195684432983","1.8435195684432983"
"23324","116619","116619","116619","2.8224477767944336","2.8224477767944336","2.8224477767944336"
"23345","116724","116724","116724","2.5408248901367188","2.5408248901367188","2.5408248901367188"
"23348","116739","116739","116739","2.1026251316070557","2.1026251316070557","2.1026251316070557"
"23351","116754","116754","116754","2.3257455825805664","2.3257455825805664","2.3257455825805664"
"23355","116774","116774","116774","2.8001224994659424","2.8001224994659424","2.8001224994659424"
"23358","116789","116789","116789","2.340853214263916","2.340853214263916","2.340853214263916"
