"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - MLM loss","run-multi-task-without-debiasing - MLM loss__MIN","run-multi-task-without-debiasing - MLM loss__MAX"
"4530","22649","22649","22649","4.125365257263184","4.125365257263184","4.125365257263184"
"4543","22714","22714","22714","4.896947383880615","4.896947383880615","4.896947383880615"
"4550","22749","22749","22749","4.004179954528809","4.004179954528809","4.004179954528809"
"4552","22759","22759","22759","4.725757122039795","4.725757122039795","4.725757122039795"
"4554","22769","22769","22769","3.745875835418701","3.745875835418701","3.745875835418701"
"4565","22824","22824","22824","4.503268718719482","4.503268718719482","4.503268718719482"
"4580","22899","22899","22899","4.175642013549805","4.175642013549805","4.175642013549805"
"4586","22929","22929","22929","4.4412055015563965","4.4412055015563965","4.4412055015563965"
"4658","23289","23289","23289","3.8562569618225098","3.8562569618225098","3.8562569618225098"
"4660","23299","23299","23299","4.590431213378906","4.590431213378906","4.590431213378906"
"4668","23339","23339","23339","4.42457914352417","4.42457914352417","4.42457914352417"
"4676","23379","23379","23379","4.475044250488281","4.475044250488281","4.475044250488281"
"4684","23419","23419","23419","4.426465034484863","4.426465034484863","4.426465034484863"
"4689","23444","23444","23444","4.288668155670166","4.288668155670166","4.288668155670166"
"4690","23449","23449","23449","3.523996353149414","3.523996353149414","3.523996353149414"
"4694","23469","23469","23469","4.171404838562012","4.171404838562012","4.171404838562012"
"4707","23534","23534","23534","4.2311601638793945","4.2311601638793945","4.2311601638793945"
"4718","23589","23589","23589","4.667019844055176","4.667019844055176","4.667019844055176"
"4719","23594","23594","23594","4.759923934936523","4.759923934936523","4.759923934936523"
"4724","23619","23619","23619","4.348654747009277","4.348654747009277","4.348654747009277"
"4736","23679","23679","23679","3.815138816833496","3.815138816833496","3.815138816833496"
"4737","23684","23684","23684","4.327380180358887","4.327380180358887","4.327380180358887"
"4738","23689","23689","23689","4.310373306274414","4.310373306274414","4.310373306274414"
"4742","23709","23709","23709","3.9365522861480713","3.9365522861480713","3.9365522861480713"
"4746","23729","23729","23729","4.515733242034912","4.515733242034912","4.515733242034912"
"4751","23754","23754","23754","3.925840377807617","3.925840377807617","3.925840377807617"
"4756","23779","23779","23779","3.9823131561279297","3.9823131561279297","3.9823131561279297"
"4761","23804","23804","23804","4.448020935058594","4.448020935058594","4.448020935058594"
"4763","23814","23814","23814","4.179420471191406","4.179420471191406","4.179420471191406"
"4764","23819","23819","23819","4.716366767883301","4.716366767883301","4.716366767883301"
"4765","23824","23824","23824","4.0753631591796875","4.0753631591796875","4.0753631591796875"
"4774","23869","23869","23869","4.526177406311035","4.526177406311035","4.526177406311035"
"4776","23879","23879","23879","4.069521903991699","4.069521903991699","4.069521903991699"
"4781","23904","23904","23904","4.262993335723877","4.262993335723877","4.262993335723877"
"4800","23999","23999","23999","4.02874755859375","4.02874755859375","4.02874755859375"
"4810","24049","24049","24049","4.884952068328857","4.884952068328857","4.884952068328857"
"4818","24089","24089","24089","4.2346110343933105","4.2346110343933105","4.2346110343933105"
"4823","24114","24114","24114","4.66862678527832","4.66862678527832","4.66862678527832"
"4832","24159","24159","24159","4.323737621307373","4.323737621307373","4.323737621307373"
"4838","24189","24189","24189","4.856310844421387","4.856310844421387","4.856310844421387"
"4839","24194","24194","24194","4.246518611907959","4.246518611907959","4.246518611907959"
"4850","24249","24249","24249","3.4172379970550537","3.4172379970550537","3.4172379970550537"
"4852","24259","24259","24259","4.412429332733154","4.412429332733154","4.412429332733154"
"4853","24264","24264","24264","3.927048444747925","3.927048444747925","3.927048444747925"
"4871","24354","24354","24354","3.8340389728546143","3.8340389728546143","3.8340389728546143"
"4878","24389","24389","24389","3.952979803085327","3.952979803085327","3.952979803085327"
"4891","24454","24454","24454","4.383285045623779","4.383285045623779","4.383285045623779"
"4910","24549","24549","24549","4.770254611968994","4.770254611968994","4.770254611968994"
"4940","24699","24699","24699","4.57747220993042","4.57747220993042","4.57747220993042"
"4945","24724","24724","24724","4.203451156616211","4.203451156616211","4.203451156616211"
"4953","24764","24764","24764","4.260828495025635","4.260828495025635","4.260828495025635"
"4968","24839","24839","24839","3.848924160003662","3.848924160003662","3.848924160003662"
"4999","24994","24994","24994","3.840371608734131","3.840371608734131","3.840371608734131"
"5025","25124","25124","25124","4.237889766693115","4.237889766693115","4.237889766693115"
"5027","25134","25134","25134","4.040841579437256","4.040841579437256","4.040841579437256"
"5052","25259","25259","25259","3.99051833152771","3.99051833152771","3.99051833152771"
"5056","25279","25279","25279","3.6930179595947266","3.6930179595947266","3.6930179595947266"
"5064","25319","25319","25319","3.9591174125671387","3.9591174125671387","3.9591174125671387"
"5072","25359","25359","25359","4.109196186065674","4.109196186065674","4.109196186065674"
"5085","25424","25424","25424","4.333407878875732","4.333407878875732","4.333407878875732"
"5121","25604","25604","25604","3.5030760765075684","3.5030760765075684","3.5030760765075684"
"5122","25609","25609","25609","3.953240394592285","3.953240394592285","3.953240394592285"
"5138","25689","25689","25689","3.9554507732391357","3.9554507732391357","3.9554507732391357"
"5158","25789","25789","25789","4.503786563873291","4.503786563873291","4.503786563873291"
"5161","25804","25804","25804","4.199057579040527","4.199057579040527","4.199057579040527"
"5169","25844","25844","25844","4.365504741668701","4.365504741668701","4.365504741668701"
"5183","25914","25914","25914","3.9234156608581543","3.9234156608581543","3.9234156608581543"
"5188","25939","25939","25939","4.028962135314941","4.028962135314941","4.028962135314941"
"5222","26109","26109","26109","4.445244312286377","4.445244312286377","4.445244312286377"
"5238","26189","26189","26189","4.621613502502441","4.621613502502441","4.621613502502441"
"5244","26219","26219","26219","4.189610004425049","4.189610004425049","4.189610004425049"
"5261","26304","26304","26304","4.320431232452393","4.320431232452393","4.320431232452393"
"5272","26359","26359","26359","4.078812599182129","4.078812599182129","4.078812599182129"
"5280","26399","26399","26399","4.401804447174072","4.401804447174072","4.401804447174072"
"5285","26424","26424","26424","3.7887625694274902","3.7887625694274902","3.7887625694274902"
"5305","26524","26524","26524","3.927326202392578","3.927326202392578","3.927326202392578"
"5312","26559","26559","26559","3.7613985538482666","3.7613985538482666","3.7613985538482666"
"5331","26654","26654","26654","3.904602527618408","3.904602527618408","3.904602527618408"
"5336","26679","26679","26679","4.664159297943115","4.664159297943115","4.664159297943115"
"5343","26714","26714","26714","4.628076553344727","4.628076553344727","4.628076553344727"
"5366","26829","26829","26829","4.091293811798096","4.091293811798096","4.091293811798096"
"5397","26984","26984","26984","4.164309978485107","4.164309978485107","4.164309978485107"
"5405","27024","27024","27024","4.310547351837158","4.310547351837158","4.310547351837158"
"5407","27034","27034","27034","4.212850570678711","4.212850570678711","4.212850570678711"
"5418","27089","27089","27089","3.2678871154785156","3.2678871154785156","3.2678871154785156"
"5430","27149","27149","27149","3.5694756507873535","3.5694756507873535","3.5694756507873535"
"5431","27154","27154","27154","4.126801490783691","4.126801490783691","4.126801490783691"
"5440","27199","27199","27199","3.8656270503997803","3.8656270503997803","3.8656270503997803"
"5451","27254","27254","27254","3.7006771564483643","3.7006771564483643","3.7006771564483643"
"5456","27279","27279","27279","4.247568130493164","4.247568130493164","4.247568130493164"
"5460","27299","27299","27299","4.231734752655029","4.231734752655029","4.231734752655029"
"5467","27334","27334","27334","4.206818103790283","4.206818103790283","4.206818103790283"
"5477","27384","27384","27384","4.381710529327393","4.381710529327393","4.381710529327393"
"5523","27614","27614","27614","4.09976863861084","4.09976863861084","4.09976863861084"
"5537","27684","27684","27684","4.1982574462890625","4.1982574462890625","4.1982574462890625"
"5538","27689","27689","27689","4.4347639083862305","4.4347639083862305","4.4347639083862305"
"5566","27829","27829","27829","3.668883800506592","3.668883800506592","3.668883800506592"
"5579","27894","27894","27894","3.8616816997528076","3.8616816997528076","3.8616816997528076"
"5589","27944","27944","27944","3.884216070175171","3.884216070175171","3.884216070175171"
"5591","27954","27954","27954","4.1652445793151855","4.1652445793151855","4.1652445793151855"
"5605","28024","28024","28024","4.155709266662598","4.155709266662598","4.155709266662598"
"5610","28049","28049","28049","4.311318397521973","4.311318397521973","4.311318397521973"
"5622","28109","28109","28109","3.94643235206604","3.94643235206604","3.94643235206604"
"5634","28169","28169","28169","3.8257973194122314","3.8257973194122314","3.8257973194122314"
"5679","28394","28394","28394","3.5584237575531006","3.5584237575531006","3.5584237575531006"
"5680","28399","28399","28399","3.4098594188690186","3.4098594188690186","3.4098594188690186"
"5723","28614","28614","28614","4.244283676147461","4.244283676147461","4.244283676147461"
"5739","28694","28694","28694","4.1875901222229","4.1875901222229","4.1875901222229"
"5789","28944","28944","28944","3.514418840408325","3.514418840408325","3.514418840408325"
"5802","29009","29009","29009","3.9939444065093994","3.9939444065093994","3.9939444065093994"
"5839","29194","29194","29194","4.078904628753662","4.078904628753662","4.078904628753662"
"5850","29249","29249","29249","3.809640884399414","3.809640884399414","3.809640884399414"
"5879","29394","29394","29394","3.8156216144561768","3.8156216144561768","3.8156216144561768"
"5883","29414","29414","29414","3.8946421146392822","3.8946421146392822","3.8946421146392822"
"5891","29454","29454","29454","4.35822868347168","4.35822868347168","4.35822868347168"
"5892","29459","29459","29459","4.175780773162842","4.175780773162842","4.175780773162842"
"5895","29474","29474","29474","3.5995099544525146","3.5995099544525146","3.5995099544525146"
"5924","29619","29619","29619","4.038580417633057","4.038580417633057","4.038580417633057"
"5931","29654","29654","29654","3.6936681270599365","3.6936681270599365","3.6936681270599365"
"5945","29724","29724","29724","3.6096858978271484","3.6096858978271484","3.6096858978271484"
"5948","29739","29739","29739","4.0175580978393555","4.0175580978393555","4.0175580978393555"
"5961","29804","29804","29804","4.14285945892334","4.14285945892334","4.14285945892334"
"5962","29809","29809","29809","3.7546119689941406","3.7546119689941406","3.7546119689941406"
"5978","29889","29889","29889","3.0886213779449463","3.0886213779449463","3.0886213779449463"
"5987","29934","29934","29934","3.7857978343963623","3.7857978343963623","3.7857978343963623"
"5989","29944","29944","29944","3.7000222206115723","3.7000222206115723","3.7000222206115723"
"5992","29959","29959","29959","4.040029525756836","4.040029525756836","4.040029525756836"
"6001","30004","30004","30004","3.751335859298706","3.751335859298706","3.751335859298706"
"6017","30084","30084","30084","3.8083229064941406","3.8083229064941406","3.8083229064941406"
"6064","30319","30319","30319","3.821742534637451","3.821742534637451","3.821742534637451"
"6073","30364","30364","30364","3.4522018432617188","3.4522018432617188","3.4522018432617188"
"6081","30404","30404","30404","3.9330666065216064","3.9330666065216064","3.9330666065216064"
"6120","30599","30599","30599","4.05402946472168","4.05402946472168","4.05402946472168"
"6123","30614","30614","30614","4.1079277992248535","4.1079277992248535","4.1079277992248535"
"6151","30754","30754","30754","4.134316921234131","4.134316921234131","4.134316921234131"
"6160","30799","30799","30799","3.8516244888305664","3.8516244888305664","3.8516244888305664"
"6173","30864","30864","30864","3.3382623195648193","3.3382623195648193","3.3382623195648193"
"6185","30924","30924","30924","4.006269454956055","4.006269454956055","4.006269454956055"
"6203","31014","31014","31014","3.585940361022949","3.585940361022949","3.585940361022949"
